order_external_id,customer_code,order_date,line_no,sku,qty,unit_price_cents,currency
EXT-520214,CUST-02,2024-06-19,2,SKU-AOX,4,34480,ZAR
EXT-520214,CUST-02,2024-06-19,3,SKU-FEZ,4,231893,ZAR
EXT-520015,CUST-04,2024-07-06,1,SKU-DUZ,16,132369,ZAR
EXT-520015,CUST-04,2024-07-06,2,SKU-DAX,10,1515,ZAR
EXT-520402,CUST-09,2024-07-10,1,SKU-DEZ,2,92008,ZAR
EXT-520402,CUST-09,2024-07-10,2,SKU-GIX,15,194256,ZAR
EXT-520390,CUST-06,2024-07-26,1,SKU-EEY,7,237691,ZAR
EXT-520390,CUST-06,2024-07-26,2,SKU-EIY,22,166758,ZAR
EXT-520074,CUST-01,2024-07-15,1,SKU-COX,16,148779,ZAR
EXT-520048,CUST-18,2024-06-24,1,SKU-CIY,6,52503,ZAR
EXT-520048,CUST-18,2024-06-24,2,SKU-EAY,4,190239,ZAR
EXT-520048,CUST-18,2024-06-24,3,SKU-FUZ,9,230464,ZAR
EXT-520142,CUST-15,2024-07-13,1,SKU-GAX,10,54118,ZAR
EXT-3002,CUST-12,2024-06-19,1,SKU-AUZ,5,5348,ZAR
EXT-3002,CUST-12,2024-06-19,2,SKU-CEZ,10,140243,ZAR
EXT-3002,CUST-12,2024-06-19,3,SKU-AEY,25,170746,ZAR
EXT-3002,CUST-12,2024-06-19,4,SKU-FOY,6,82222,ZAR
EXT-520210,CUST-16,2024-07-17,1,SKU-GAX,3,183644,ZAR
EXT-520210,CUST-16,2024-07-17,2,SKU-CUZ,4,85347,ZAR
EXT-520146,CUST-09,2024-07-14,1,SKU-HAX,16,48401,ZAR
EXT-520156,CUST-20,2024-07-25,1,SKU-HEX,11,193814,ZAR
EXT-520156,CUST-20,2024-07-25,2,SKU-GEZ,5,97753,ZAR
EXT-520106,CUST-06,2024-07-24,1,SKU-GUX,6,212134,ZAR
EXT-520106,CUST-06,2024-07-24,2,SKU-AEZ,20,140072,ZAR
EXT-520192,CUST-05,2024-07-02,1,SKU-FIY,9,173160,ZAR
EXT-520192,CUST-05,2024-07-02,2,SKU-FEX,23,46313,ZAR
EXT-520192,CUST-05,2024-07-02,3,SKU-GUZ,14,96557,ZAR
EXT-520205,CUST-02,2024-06-03,1,SKU-HEX,21,111442,ZAR
EXT-520116,CUST-09,2024-07-27,1,SKU-CUZ,2,204735,ZAR
EXT-520116,CUST-09,2024-07-27,2,SKU-GUZ,1,100300,ZAR
EXT-520151,CUST-12,2024-06-03,1,SKU-CIY,7,210301,ZAR
EXT-520151,CUST-12,2024-06-03,2,SKU-HAY,12,53167,ZAR
EXT-520209,CUST-12,2024-06-07,1,SKU-GIY,19,228763,ZAR
EXT-520332,CUST-19,2024-07-27,1,SKU-DOZ,25,31331,ZAR
EXT-520332,CUST-19,2024-07-27,2,SKU-AUX,8,231421,ZAR
EXT-520001,CUST-16,2024-06-05,1,SKU-HIZ,14,172446,ZAR
EXT-520001,CUST-16,2024-06-05,2,SKU-CUY,16,198814,ZAR
EXT-520001,CUST-16,2024-06-05,3,SKU-GEZ,24,96183,ZAR
EXT-520362,CUST-14,2024-07-27,1,SKU-CUZ,21,226614,ZAR
EXT-520362,CUST-14,2024-07-27,2,SKU-CIZ,17,31678,ZAR
EXT-520088,CUST-12,2024-06-18,1,SKU-FAZ,14,202387,ZAR
EXT-520088,CUST-12,2024-06-18,2,SKU-HUY,3,34131,ZAR
EXT-520348,CUST-01,2024-06-10,1,SKU-HOZ,6,120483,ZAR
EXT-520425,CUST-09,2024-07-22,1,SKU-DUY,1,46971,ZAR
EXT-520425,CUST-09,2024-07-22,2,SKU-AAZ,4,173192,ZAR
EXT-520155,CUST-12,2024-07-02,1,SKU-DIY,25,144240,ZAR
EXT-520155,CUST-12,2024-07-02,2,SKU-CEY,16,43595,ZAR
EXT-520155,CUST-12,2024-07-02,3,SKU-DAX,8,102177,ZAR
EXT-1010,CUST-04,2024-07-10,1,SKU-LLL,5,1000,ZAR
EXT-520238,CUST-16,2024-06-18,1,SKU-EIZ,25,158696,ZAR
EXT-520054,CUST-07,2024-07-18,1,SKU-CUX,5,219205,ZAR
EXT-520054,CUST-07,2024-07-18,2,SKU-CAZ,5,119324,ZAR
EXT-520054,CUST-07,2024-07-18,3,SKU-DIX,18,102310,ZAR
EXT-520393,CUST-08,2024-06-06,1,SKU-FEX,10,56306,ZAR
EXT-520393,CUST-08,2024-06-06,2,SKU-EOZ,19,117765,ZAR
EXT-520393,CUST-08,2024-06-06,3,SKU-HUY,3,77170,ZAR
EXT-520338,CUST-16,2024-06-18,1,SKU-HIZ,12,29181,ZAR
EXT-520338,CUST-16,2024-06-18,2,SKU-FIY,17,133756,ZAR
EXT-520006,CUST-09,2024-07-28,1,SKU-FOX,8,146890,ZAR
EXT-520006,CUST-09,2024-07-28,2,SKU-EEZ,3,232735,ZAR
EXT-520199,CUST-12,2024-07-25,1,SKU-GAZ,19,87658,ZAR
EXT-520199,CUST-12,2024-07-25,2,SKU-COY,25,59307,ZAR
EXT-520405,CUST-07,2024-06-03,1,SKU-GAZ,3,82310,ZAR
EXT-520418,CUST-12,2024-07-09,1,SKU-DAZ,13,212472,ZAR
EXT-520418,CUST-12,2024-07-09,2,SKU-DEX,13,44878,ZAR
EXT-3039,CUST-05,2024-07-04,1,SKU-HEY,8,221703,ZAR
EXT-3039,CUST-05,2024-07-04,2,SKU-EEY,2,43216,ZAR
EXT-520029,CUST-11,2024-06-06,1,SKU-DOZ,11,234502,ZAR
EXT-520013,CUST-18,2024-06-20,1,SKU-HAZ,10,138312,ZAR
EXT-520013,CUST-18,2024-06-20,2,SKU-AUX,10,109569,ZAR
EXT-520013,CUST-18,2024-06-20,3,SKU-COY,2,243946,ZAR
EXT-520112,CUST-12,2024-07-15,1,SKU-HOY,20,225172,ZAR
EXT-520230,CUST-12,2024-07-19,1,SKU-EIX,2,27788,ZAR
EXT-520230,CUST-12,2024-07-19,2,SKU-EEX,7,105025,ZAR
EXT-520230,CUST-12,2024-07-19,3,SKU-EUY,9,67124,ZAR
EXT-520032,CUST-11,2024-07-15,1,SKU-GOY,10,246040,ZAR
EXT-520032,CUST-11,2024-07-15,2,SKU-EUY,13,31457,ZAR
EXT-520032,CUST-11,2024-07-15,3,SKU-GAZ,2,143877,ZAR
EXT-520113,CUST-08,2024-06-09,1,SKU-GUX,10,82596,ZAR
EXT-520251,CUST-18,2024-06-23,1,SKU-FIZ,22,188809,ZAR
EXT-520251,CUST-18,2024-06-23,2,SKU-EOX,20,55275,ZAR
EXT-520263,CUST-09,2024-07-24,1,SKU-BUZ,13,244804,ZAR
EXT-520263,CUST-09,2024-07-24,2,SKU-EAY,22,223835,ZAR
EXT-3049,CUST-18,2024-07-12,1,SKU-BEZ,10,173491,ZAR
EXT-3049,CUST-18,2024-07-12,2,SKU-FOX,12,51153,ZAR
EXT-3049,CUST-18,2024-07-12,3,SKU-DEY,17,85520,ZAR
EXT-3049,CUST-18,2024-07-12,4,SKU-HUY,18,79444,ZAR
EXT-520252,CUST-15,2024-07-22,1,SKU-CEX,23,104582,ZAR
EXT-520252,CUST-15,2024-07-22,2,SKU-HOX,16,118244,ZAR
EXT-520217,CUST-06,2024-06-15,1,SKU-CEY,15,58988,ZAR
EXT-520217,CUST-06,2024-06-15,2,SKU-DAZ,3,50221,ZAR
EXT-520361,CUST-17,2024-06-21,1,SKU-EEX,5,179491,ZAR
EXT-520361,CUST-17,2024-06-21,2,SKU-FEZ,6,107995,ZAR
EXT-520361,CUST-17,2024-06-21,3,SKU-BIZ,2,106111,ZAR
EXT-520336,CUST-17,2024-06-18,1,SKU-HAZ,15,234706,ZAR
EXT-520336,CUST-17,2024-06-18,2,SKU-FAY,19,186172,ZAR
EXT-520336,CUST-17,2024-06-18,3,SKU-FAY,19,224828,ZAR
EXT-520145,CUST-18,2024-06-02,1,SKU-FAY,23,138757,ZAR
EXT-520145,CUST-18,2024-06-02,2,SKU-GEY,16,56818,ZAR
EXT-520129,CUST-07,2024-07-11,1,SKU-DEY,15,196951,ZAR
EXT-520325,CUST-14,2024-07-06,1,SKU-BUZ,18,175328,ZAR
EXT-520325,CUST-14,2024-07-06,2,SKU-EAY,1,215609,ZAR
EXT-520410,CUST-05,2024-07-22,1,SKU-HOZ,25,215225,ZAR
EXT-520281,CUST-15,2024-06-22,1,SKU-CUY,11,157348,ZAR
EXT-520281,CUST-15,2024-06-22,2,SKU-HAX,21,171603,ZAR
EXT-520281,CUST-15,2024-06-22,3,SKU-HIY,4,215540,ZAR
EXT-520058,CUST-04,2024-07-15,1,SKU-CUZ,16,74931,ZAR
EXT-520350,CUST-19,2024-07-18,1,SKU-AOX,3,85251,ZAR
EXT-520350,CUST-19,2024-07-18,2,SKU-FEZ,8,9895,ZAR
EXT-520350,CUST-19,2024-07-18,3,SKU-HAZ,21,199790,ZAR
EXT-520037,CUST-14,2024-07-13,1,SKU-HOY,23,124754,ZAR
EXT-520037,CUST-14,2024-07-13,2,SKU-EUZ,8,151106,ZAR
EXT-520200,CUST-15,2024-07-01,1,SKU-DIZ,24,184231,ZAR
EXT-520200,CUST-15,2024-07-01,2,SKU-HAZ,8,221070,ZAR
EXT-520331,CUST-06,2024-06-10,1,SKU-BAX,2,77091,ZAR
EXT-520331,CUST-06,2024-06-10,2,SKU-AEY,10,77327,ZAR
EXT-520331,CUST-06,2024-06-10,3,SKU-AAZ,11,165505,ZAR
EXT-520126,CUST-08,2024-07-06,1,SKU-GEX,6,35465,ZAR
EXT-520126,CUST-08,2024-07-06,2,SKU-DAZ,24,45351,ZAR
EXT-520126,CUST-08,2024-07-06,3,SKU-GOZ,14,149337,ZAR
EXT-520377,CUST-14,2024-07-13,1,SKU-GEZ,25,108554,ZAR
EXT-520377,CUST-14,2024-07-13,2,SKU-CUX,11,77277,ZAR
EXT-520038,CUST-05,2024-06-22,1,SKU-HIX,19,55325,ZAR
EXT-520038,CUST-05,2024-06-22,2,SKU-CAY,23,143219,ZAR
EXT-520068,CUST-20,2024-06-26,1,SKU-GOY,2,92934,ZAR
EXT-520095,CUST-12,2024-06-20,1,SKU-AAZ,16,93406,ZAR
EXT-520095,CUST-12,2024-06-20,2,SKU-GOZ,1,126928,ZAR
EXT-520124,CUST-19,2024-06-20,1,SKU-GEX,18,171415,ZAR
EXT-520101,CUST-14,2024-07-04,1,SKU-HEX,21,240016,ZAR
EXT-520101,CUST-14,2024-07-04,2,SKU-HIX,23,21994,ZAR
EXT-520090,CUST-18,2024-07-13,1,SKU-BEX,2,163779,ZAR
EXT-520090,CUST-18,2024-07-13,2,SKU-GAX,7,25676,ZAR
EXT-520090,CUST-18,2024-07-13,3,SKU-BIY,14,4274,ZAR
EXT-3003,CUST-02,2024-07-12,1,SKU-AIZ,2,150975,ZAR
EXT-3003,CUST-02,2024-07-12,2,SKU-FAY,24,104865,ZAR
EXT-520139,CUST-04,2024-07-26,1,SKU-DUX,17,181457,ZAR
EXT-520139,CUST-04,2024-07-26,2,SKU-HOZ,4,23685,ZAR
EXT-520139,CUST-04,2024-07-26,3,SKU-CIZ,23,128275,ZAR
EXT-520343,CUST-09,2024-06-21,1,SKU-AOZ,15,234913,ZAR
EXT-520343,CUST-09,2024-06-21,2,SKU-BEX,10,227758,ZAR
EXT-520343,CUST-09,2024-06-21,3,SKU-HAX,10,177786,ZAR
EXT-520030,CUST-06,2024-06-17,1,SKU-HIZ,5,209417,ZAR
EXT-520267,CUST-10,2024-06-15,1,SKU-BOY,22,64446,ZAR
EXT-520267,CUST-10,2024-06-15,2,SKU-HEY,21,98141,ZAR
EXT-520329,CUST-20,2024-06-06,1,SKU-AOY,23,232128,ZAR
EXT-520422,CUST-18,2024-07-28,1,SKU-CUX,16,110751,ZAR
EXT-520422,CUST-18,2024-07-28,2,SKU-FIX,20,212639,ZAR
EXT-520208,CUST-08,2024-07-23,1,SKU-FOX,5,85125,ZAR
EXT-520208,CUST-08,2024-07-23,2,SKU-HOX,20,86783,ZAR
EXT-520259,CUST-01,2024-06-15,1,SKU-FOY,2,225714,ZAR
EXT-520259,CUST-01,2024-06-15,2,SKU-BAX,7,24764,ZAR
EXT-520053,CUST-20,2024-07-04,1,SKU-EEX,2,123635,ZAR
EXT-520053,CUST-20,2024-07-04,2,SKU-BEZ,10,117563,ZAR
EXT-520065,CUST-19,2024-07-28,1,SKU-GUZ,25,114407,ZAR
EXT-520177,CUST-12,2024-07-11,1,SKU-DEX,18,16917,ZAR
EXT-520134,CUST-07,2024-07-14,1,SKU-HOZ,24,179992,ZAR
EXT-520134,CUST-07,2024-07-14,2,SKU-HOY,23,99547,ZAR
EXT-520134,CUST-07,2024-07-14,3,SKU-EIZ,20,34473,ZAR
EXT-520310,CUST-05,2024-07-02,1,SKU-GEX,15,64386,ZAR
EXT-520417,CUST-14,2024-06-23,1,SKU-CEX,12,231283,ZAR
EXT-520417,CUST-14,2024-06-23,2,SKU-GAX,14,137754,ZAR
EXT-520257,CUST-16,2024-06-17,1,SKU-GIX,9,159255,ZAR
EXT-520257,CUST-16,2024-06-17,2,SKU-BIX,22,231433,ZAR
EXT-520257,CUST-16,2024-06-17,3,SKU-FOX,21,155723,ZAR
EXT-520397,CUST-02,2024-07-12,1,SKU-HUX,11,109649,ZAR
EXT-520397,CUST-02,2024-07-12,2,SKU-CAY,9,101717,ZAR
EXT-520397,CUST-02,2024-07-12,3,SKU-HOY,16,194827,ZAR
EXT-520435,CUST-07,2024-06-27,1,SKU-FIX,5,171217,ZAR
EXT-520371,CUST-20,2024-06-08,1,SKU-HAZ,2,16656,ZAR
EXT-520371,CUST-20,2024-06-08,2,SKU-DOZ,16,117917,ZAR
EXT-520371,CUST-20,2024-06-08,3,SKU-GUZ,8,155021,ZAR
EXT-520273,CUST-10,2024-06-05,1,SKU-AOY,1,80894,ZAR
EXT-520196,CUST-13,2024-06-25,1,SKU-CIX,23,188475,ZAR
EXT-520196,CUST-13,2024-06-25,2,SKU-BEZ,3,5980,ZAR
EXT-520190,CUST-01,2024-07-10,1,SKU-BUZ,21,27139,ZAR
EXT-520035,CUST-19,2024-07-06,1,SKU-DIX,8,104328,ZAR
EXT-520035,CUST-19,2024-07-06,2,SKU-HEZ,7,72264,ZAR
EXT-520035,CUST-19,2024-07-06,3,SKU-AEZ,20,139022,ZAR
EXT-520246,CUST-13,2024-06-11,1,SKU-DUZ,12,2733,ZAR
EXT-520246,CUST-13,2024-06-11,2,SKU-DAY,2,74083,ZAR
EXT-520227,CUST-16,2024-06-18,1,SKU-COY,19,205164,ZAR
EXT-520227,CUST-16,2024-06-18,2,SKU-DAX,4,41084,ZAR
EXT-9208,CUST-11,2024-07-12,1,SKU-QBH,2,-500,ZAR
EXT-520167,CUST-06,2024-06-03,1,SKU-GIY,6,9768,ZAR
EXT-520167,CUST-06,2024-06-03,2,SKU-CIX,13,15664,ZAR
EXT-520167,CUST-06,2024-06-03,3,SKU-AOZ,1,104109,ZAR
EXT-520274,CUST-03,2024-07-11,1,SKU-AUZ,11,44411,ZAR
EXT-520274,CUST-03,2024-07-11,2,SKU-AUX,19,219390,ZAR
EXT-520288,CUST-20,2024-06-18,1,SKU-AOZ,6,116901,ZAR
EXT-520308,CUST-16,2024-07-04,1,SKU-HAZ,2,18161,ZAR
EXT-520314,CUST-16,2024-06-11,1,SKU-HEX,5,54072,ZAR
EXT-520024,CUST-17,2024-06-27,1,SKU-HEX,6,107655,ZAR
EXT-520024,CUST-17,2024-06-27,2,SKU-GEZ,13,3815,ZAR
EXT-520194,CUST-15,2024-06-07,1,SKU-EEX,7,81580,ZAR
EXT-520194,CUST-15,2024-06-07,2,SKU-FOY,17,123361,ZAR
EXT-520184,CUST-18,2024-07-02,1,SKU-GIY,5,27595,ZAR
EXT-520064,CUST-01,2024-07-09,1,SKU-EOY,5,21402,ZAR
EXT-520064,CUST-01,2024-07-09,2,SKU-EEX,9,153947,ZAR
EXT-520064,CUST-01,2024-07-09,3,SKU-EEY,11,11688,ZAR
EXT-520388,CUST-20,2024-06-15,1,SKU-DOX,2,23297,ZAR
EXT-520388,CUST-20,2024-06-15,2,SKU-BOZ,11,137794,ZAR
EXT-520388,CUST-20,2024-06-15,3,SKU-CAZ,14,173795,ZAR
EXT-520168,CUST-07,2024-07-06,1,SKU-GUY,4,117310,ZAR
EXT-520247,CUST-12,2024-06-22,1,SKU-GIX,12,77674,ZAR
EXT-520247,CUST-12,2024-06-22,2,SKU-HUY,24,206680,ZAR
EXT-520247,CUST-12,2024-06-22,3,SKU-GUY,10,172960,ZAR
EXT-3053,CUST-04,2024-07-17,1,SKU-HAY,14,185036,ZAR
EXT-3053,CUST-04,2024-07-17,2,SKU-EOZ,2,65483,ZAR
EXT-520412,CUST-03,2024-06-22,1,SKU-GIX,11,31466,ZAR
EXT-520412,CUST-03,2024-06-22,2,SKU-EIX,12,93988,ZAR
EXT-520353,CUST-14,2024-07-08,1,SKU-DIZ,22,81944,ZAR
EXT-520353,CUST-14,2024-07-08,2,SKU-GOY,23,1283,ZAR
EXT-9203,CUST-11,2024-07-12,1,SKU-QBC,2,1000,ZAR,EXTRA
EXT-520133,CUST-07,2024-07-04,1,SKU-FOX,5,114134,ZAR
EXT-520133,CUST-07,2024-07-04,2,SKU-BOY,6,184383,ZAR
EXT-520133,CUST-07,2024-07-04,3,SKU-DUX,9,216741,ZAR
EXT-520204,CUST-10,2024-07-12,1,SKU-CEZ,3,173217,ZAR
EXT-520204,CUST-10,2024-07-12,2,SKU-GAZ,23,18875,ZAR
EXT-520272,CUST-12,2024-07-01,1,SKU-BOX,8,182893,ZAR
EXT-520272,CUST-12,2024-07-01,2,SKU-FOZ,12,50676,ZAR
EXT-520235,CUST-08,2024-06-04,1,SKU-FOZ,22,206273,ZAR
EXT-520235,CUST-08,2024-06-04,2,SKU-GUX,2,34028,ZAR
EXT-520299,CUST-18,2024-07-01,1,SKU-FIY,15,25725,ZAR
EXT-520299,CUST-18,2024-07-01,2,SKU-EOY,19,225262,ZAR
EXT-520299,CUST-18,2024-07-01,3,SKU-GIZ,11,237186,ZAR
EXT-520404,CUST-09,2024-07-07,1,SKU-BIY,1,19647,ZAR
EXT-520404,CUST-09,2024-07-07,2,SKU-EUX,18,94352,ZAR
EXT-520404,CUST-09,2024-07-07,3,SKU-EAY,22,9276,ZAR
EXT-520283,CUST-13,2024-07-07,1,SKU-AEZ,12,180399,ZAR
EXT-1002,CUST-02,2024-07-10,1,SKU-AAA,10,1299,ZAR
EXT-1002,CUST-02,2024-07-10,2,SKU-CCC,5,300,ZAR
EXT-520197,CUST-07,2024-07-12,1,SKU-BAY,15,69195,ZAR
EXT-520197,CUST-07,2024-07-12,2,SKU-EAX,24,199529,ZAR
EXT-520197,CUST-07,2024-07-12,3,SKU-AUY,3,146043,ZAR
EXT-520436,CUST-18,2024-07-19,1,SKU-DAZ,12,93491,ZAR
EXT-520084,CUST-18,2024-07-06,1,SKU-DUZ,2,136494,ZAR
EXT-520084,CUST-18,2024-07-06,2,SKU-GIY,22,102134,ZAR
EXT-520387,CUST-13,2024-06-18,1,SKU-AEX,2,32002,ZAR
EXT-520387,CUST-13,2024-06-18,2,SKU-AAY,24,143746,ZAR
EXT-520387,CUST-13,2024-06-18,3,SKU-CUY,11,235579,ZAR
EXT-520341,CUST-03,2024-06-15,1,SKU-EUY,1,205609,ZAR
EXT-520427,CUST-03,2024-06-04,1,SKU-GEY,13,34016,ZAR
EXT-520427,CUST-03,2024-06-04,2,SKU-FIY,17,198796,ZAR
EXT-520427,CUST-03,2024-06-04,3,SKU-DIX,1,82692,ZAR
EXT-520162,CUST-15,2024-07-05,1,SKU-HOY,19,4564,ZAR
EXT-520162,CUST-15,2024-07-05,2,SKU-EOY,21,58837,ZAR
EXT-520162,CUST-15,2024-07-05,3,SKU-BEY,23,88893,ZAR
EXT-520123,CUST-07,2024-06-21,1,SKU-CUY,14,75764,ZAR
EXT-520355,CUST-16,2024-06-22,1,SKU-GAY,7,201604,ZAR
EXT-520424,CUST-18,2024-07-21,1,SKU-HOZ,8,226590,ZAR
EXT-520424,CUST-18,2024-07-21,2,SKU-HIY,12,100618,ZAR
EXT-520424,CUST-18,2024-07-21,3,SKU-GIY,8,211887,ZAR
EXT-520316,CUST-05,2024-07-28,1,SKU-EUY,20,161720,ZAR
EXT-520316,CUST-05,2024-07-28,2,SKU-AIZ,11,206505,ZAR
EXT-520316,CUST-05,2024-07-28,3,SKU-DOY,13,53991,ZAR
EXT-3015,CUST-20,2024-07-15,1,SKU-HOY,42,66893,ZAR
EXT-3015,CUST-20,2024-07-15,2,SKU-HOY,21,60206,ZAR
EXT-520409,CUST-20,2024-07-16,1,SKU-EEX,14,180556,ZAR
EXT-520285,CUST-05,2024-06-23,1,SKU-EEZ,18,119704,ZAR
EXT-520285,CUST-05,2024-06-23,2,SKU-HAZ,16,25260,ZAR
EXT-520285,CUST-05,2024-06-23,3,SKU-FOY,4,167343,ZAR
EXT-520069,CUST-01,2024-06-02,1,SKU-BAX,24,138977,ZAR
EXT-520069,CUST-01,2024-06-02,2,SKU-AEY,25,101471,ZAR
EXT-520069,CUST-01,2024-06-02,3,SKU-FEX,3,170889,ZAR
EXT-520110,CUST-06,2024-06-06,1,SKU-FAY,19,95255,ZAR
EXT-520020,CUST-02,2024-07-16,1,SKU-GAX,6,234997,ZAR
EXT-520020,CUST-02,2024-07-16,2,SKU-DAY,10,53593,ZAR
EXT-520020,CUST-02,2024-07-16,3,SKU-EEY,4,99939,ZAR
EXT-520183,CUST-03,2024-06-13,1,SKU-EAY,12,182779,ZAR
EXT-520183,CUST-03,2024-06-13,2,SKU-DIY,20,87509,ZAR
EXT-520183,CUST-03,2024-06-13,3,SKU-AIX,2,98742,ZAR
EXT-520342,CUST-04,2024-06-15,1,SKU-EOY,3,230610,ZAR
EXT-520047,CUST-13,2024-06-12,1,SKU-EOZ,9,10360,ZAR
EXT-520047,CUST-13,2024-06-12,2,SKU-AIZ,2,193157,ZAR
EXT-520293,CUST-08,2024-07-18,1,SKU-GIZ,25,158982,ZAR
EXT-520293,CUST-08,2024-07-18,2,SKU-BAY,23,126991,ZAR
EXT-520293,CUST-08,2024-07-18,3,SKU-DEX,21,179269,ZAR
EXT-520096,CUST-02,2024-06-15,1,SKU-CIY,8,179147,ZAR
EXT-520349,CUST-03,2024-06-11,1,SKU-EIZ,10,173699,ZAR
EXT-520349,CUST-03,2024-06-11,2,SKU-AAZ,13,249866,ZAR
EXT-520138,CUST-07,2024-06-20,1,SKU-FEX,15,50645,ZAR
EXT-520138,CUST-07,2024-06-20,2,SKU-CAY,14,185706,ZAR
EXT-520379,CUST-10,2024-07-12,1,SKU-HIY,7,141631,ZAR
EXT-520379,CUST-10,2024-07-12,2,SKU-FIX,24,175971,ZAR
EXT-520012,CUST-09,2024-07-23,1,SKU-COX,23,211971,ZAR
EXT-520012,CUST-09,2024-07-23,2,SKU-HUZ,20,80039,ZAR
EXT-520012,CUST-09,2024-07-23,3,SKU-CUY,14,74986,ZAR
EXT-520270,CUST-20,2024-07-26,1,SKU-GOY,24,64456,ZAR
EXT-520046,CUST-01,2024-07-06,1,SKU-AUZ,7,102368,ZAR
EXT-520046,CUST-01,2024-07-06,2,SKU-DAX,16,105832,ZAR
EXT-520046,CUST-01,2024-07-06,3,SKU-EUZ,4,149870,ZAR
EXT-520079,CUST-04,2024-06-25,1,SKU-BIY,7,204193,ZAR
EXT-520337,CUST-05,2024-07-09,1,SKU-EUY,16,161682,ZAR
EXT-520337,CUST-05,2024-07-09,2,SKU-CEZ,12,247860,ZAR
EXT-520232,CUST-16,2024-06-12,1,SKU-FEY,22,104251,ZAR
EXT-520315,CUST-14,2024-06-14,1,SKU-GUX,19,138076,ZAR
EXT-520315,CUST-14,2024-06-14,2,SKU-BIX,7,96766,ZAR
EXT-520315,CUST-14,2024-06-14,3,SKU-HOY,14,151675,ZAR
EXT-520413,CUST-16,2024-06-01,1,SKU-HIY,23,198218,ZAR
EXT-520413,CUST-16,2024-06-01,2,SKU-BIZ,20,135726,ZAR
EXT-520203,CUST-01,2024-07-19,1,SKU-AIY,10,202114,ZAR
EXT-520203,CUST-01,2024-07-19,2,SKU-BUZ,8,226079,ZAR
EXT-520298,CUST-17,2024-07-25,1,SKU-FIY,1,105985,ZAR
EXT-520298,CUST-17,2024-07-25,2,SKU-DEZ,12,107356,ZAR
EXT-520125,CUST-15,2024-07-09,1,SKU-HEX,23,230269,ZAR
EXT-520135,CUST-01,2024-06-08,1,SKU-EEX,3,172818,ZAR
EXT-3009,CUST-16,2024-06-02,1,SKU-FEY,17,95420,ZAR
EXT-3009,CUST-16,2024-06-02,2,SKU-FEZ,5,98677,ZAR
EXT-3009,CUST-16,2024-06-02,3,SKU-FUX,10,217593,ZAR
EXT-520276,CUST-07,2024-07-15,1,SKU-EIY,6,122425,ZAR
EXT-520276,CUST-07,2024-07-15,2,SKU-DEX,6,166780,ZAR
EXT-520188,CUST-06,2024-07-17,1,SKU-CEX,7,141570,ZAR
EXT-520188,CUST-06,2024-07-17,2,SKU-CAZ,23,246067,ZAR
EXT-520307,CUST-12,2024-07-08,1,SKU-AUZ,11,144792,ZAR
EXT-520307,CUST-12,2024-07-08,2,SKU-HAY,12,34940,ZAR
EXT-520118,CUST-20,2024-07-12,1,SKU-EEY,11,131425,ZAR
EXT-520118,CUST-20,2024-07-12,2,SKU-GUX,22,51530,ZAR
EXT-520234,CUST-20,2024-06-09,1,SKU-HEY,10,137856,ZAR
EXT-520392,CUST-03,2024-07-04,1,SKU-FOY,16,173051,ZAR
EXT-520392,CUST-03,2024-07-04,2,SKU-DOY,17,188461,ZAR
EXT-520286,CUST-08,2024-07-12,1,SKU-EOZ,18,148884,ZAR
EXT-520321,CUST-10,2024-07-08,1,SKU-FEY,20,222183,ZAR
EXT-520321,CUST-10,2024-07-08,2,SKU-GAX,18,224133,ZAR
EXT-520321,CUST-10,2024-07-08,3,SKU-AOY,21,121971,ZAR
EXT-520093,CUST-07,2024-06-20,1,SKU-COZ,19,30215,ZAR
EXT-520165,CUST-11,2024-07-05,1,SKU-AIZ,11,236524,ZAR
EXT-520165,CUST-11,2024-07-05,2,SKU-HAZ,23,213984,ZAR
EXT-520165,CUST-11,2024-07-05,3,SKU-AUY,12,245786,ZAR
EXT-1011,CUST-08,2024-07-10,1,SKU-MMM,2,500,ZAR
EXT-520031,CUST-07,2024-07-14,1,SKU-EAZ,15,109461,ZAR
EXT-520092,CUST-02,2024-06-24,1,SKU-HOZ,15,186303,ZAR
EXT-520432,CUST-19,2024-07-03,1,SKU-AEZ,7,128613,ZAR
EXT-520086,CUST-17,2024-06-16,1,SKU-AAY,6,228869,ZAR
EXT-520086,CUST-17,2024-06-16,2,SKU-BIX,11,183816,ZAR
EXT-520086,CUST-17,2024-06-16,3,SKU-DEZ,19,200959,ZAR
EXT-520193,CUST-07,2024-06-02,1,SKU-FUX,14,3827,ZAR
EXT-520193,CUST-07,2024-06-02,2,SKU-CIZ,5,59726,ZAR
EXT-520193,CUST-07,2024-06-02,3,SKU-AUZ,16,211821,ZAR
EXT-520282,CUST-15,2024-06-04,1,SKU-CAX,5,45866,ZAR
EXT-520282,CUST-15,2024-06-04,2,SKU-CUX,3,158398,ZAR
EXT-520115,CUST-12,2024-07-28,1,SKU-CAX,4,192507,ZAR
EXT-520287,CUST-03,2024-06-28,1,SKU-CEY,11,159496,ZAR
EXT-520094,CUST-07,2024-07-16,1,SKU-DIZ,14,51473,ZAR
EXT-520094,CUST-07,2024-07-16,2,SKU-CIY,25,100395,ZAR
EXT-520094,CUST-07,2024-07-16,3,SKU-DIY,25,138228,ZAR
EXT-520403,CUST-19,2024-06-16,1,SKU-FOZ,23,218599,ZAR
