order_external_id,customer_code,order_date,line_no,sku,qty,unit_price_cents,currency
EXT-410083,CUST-11,2024-06-27,2,SKU-EOZ,11,100494,ZAR
EXT-410083,CUST-11,2024-06-27,3,SKU-CAZ,18,40432,ZAR
EXT-410071,CUST-02,2024-07-13,1,SKU-AEX,22,46719,ZAR
EXT-410071,CUST-02,2024-07-13,2,SKU-AIZ,14,200037,ZAR
EXT-410071,CUST-02,2024-07-13,3,SKU-EOY,1,86178,ZAR
EXT-410012,CUST-05,2024-06-23,1,SKU-AIX,15,182681,ZAR
EXT-410156,CUST-17,2024-06-03,1,SKU-DEZ,19,126689,ZAR
EXT-410411,CUST-12,2024-07-12,1,SKU-COZ,3,246119,ZAR
EXT-410411,CUST-12,2024-07-12,2,SKU-GEX,13,155860,ZAR
EXT-410411,CUST-12,2024-07-12,3,SKU-CUY,19,45017,ZAR
EXT-410059,CUST-09,2024-07-11,1,SKU-FEZ,15,19661,ZAR
EXT-410138,CUST-12,2024-07-16,1,SKU-AUX,13,87261,ZAR
EXT-410138,CUST-12,2024-07-16,2,SKU-CIY,23,234336,ZAR
EXT-410052,CUST-20,2024-07-19,1,SKU-BAX,3,72406,ZAR
EXT-410052,CUST-20,2024-07-19,2,SKU-CEY,1,16580,ZAR
EXT-410052,CUST-20,2024-07-19,3,SKU-FIZ,7,235383,ZAR
EXT-410268,CUST-19,2024-07-23,1,SKU-BUX,23,188568,ZAR
EXT-410268,CUST-19,2024-07-23,2,SKU-HUX,1,5001,ZAR
EXT-1010,CUST-04,2024-07-10,1,SKU-LLL,1,1000,ZAR
EXT-410164,CUST-14,2024-07-04,1,SKU-HUX,3,5731,ZAR
EXT-410148,CUST-09,2024-06-24,1,SKU-HAY,2,155457,ZAR
EXT-410191,CUST-08,2024-06-11,1,SKU-BIX,1,238514,ZAR
EXT-410191,CUST-08,2024-06-11,2,SKU-HAY,21,117719,ZAR
EXT-410191,CUST-08,2024-06-11,3,SKU-GEZ,18,51703,ZAR
EXT-3058,CUST-02,2024-07-04,1,SKU-BEY,15,94730,ZAR
EXT-3058,CUST-02,2024-07-04,2,SKU-HUX,14,6183,ZAR
EXT-3058,CUST-02,2024-07-04,3,SKU-EEZ,13,46354,ZAR
EXT-410029,CUST-09,2024-07-14,1,SKU-DUY,8,227467,ZAR
EXT-410029,CUST-09,2024-07-14,2,SKU-DIY,19,92459,ZAR
EXT-410301,CUST-11,2024-06-15,1,SKU-GUZ,24,194883,ZAR
EXT-410075,CUST-09,2024-07-12,1,SKU-BEZ,20,162808,ZAR
EXT-410005,CUST-09,2024-06-23,1,SKU-BEZ,17,130066,ZAR
EXT-410005,CUST-09,2024-06-23,2,SKU-GUZ,19,183732,ZAR
EXT-410213,CUST-16,2024-06-25,1,SKU-FAX,3,78228,ZAR
EXT-410357,CUST-07,2024-06-12,1,SKU-DUX,23,215938,ZAR
EXT-410357,CUST-07,2024-06-12,2,SKU-EOY,8,120788,ZAR
EXT-410357,CUST-07,2024-06-12,3,SKU-EOX,25,97451,ZAR
EXT-410254,CUST-17,2024-06-16,1,SKU-HAX,17,47239,ZAR
EXT-410254,CUST-17,2024-06-16,2,SKU-DOZ,4,98984,ZAR
EXT-410254,CUST-17,2024-06-16,3,SKU-AEZ,12,125750,ZAR
EXT-3018,CUST-16,2024-06-22,1,SKU-FUX,3,10512,ZAR
EXT-410294,CUST-08,2024-07-20,1,SKU-EEX,15,119383,ZAR
EXT-410358,CUST-02,2024-06-20,1,SKU-EOZ,24,143474,ZAR
EXT-410014,CUST-15,2024-07-22,1,SKU-DAY,22,35518,ZAR
EXT-410014,CUST-15,2024-07-22,2,SKU-DUY,4,154731,ZAR
EXT-410226,CUST-09,2024-06-28,1,SKU-COZ,24,95092,ZAR
EXT-410275,CUST-05,2024-07-05,1,SKU-HAX,23,135755,ZAR
EXT-410275,CUST-05,2024-07-05,2,SKU-DIY,21,168959,ZAR
EXT-410275,CUST-05,2024-07-05,3,SKU-AUZ,11,233583,ZAR
EXT-410149,CUST-02,2024-06-05,1,SKU-BOX,7,206151,ZAR
EXT-410149,CUST-02,2024-06-05,2,SKU-BIY,8,231793,ZAR
EXT-410149,CUST-02,2024-06-05,3,SKU-AUZ,7,79527,ZAR
EXT-410347,CUST-06,2024-06-03,1,SKU-HUY,2,209775,ZAR
EXT-410347,CUST-06,2024-06-03,2,SKU-FIZ,16,95076,ZAR
EXT-410055,CUST-07,2024-07-06,1,SKU-GEY,20,92727,ZAR
EXT-410238,CUST-17,2024-06-16,1,SKU-EUZ,15,144501,ZAR
EXT-9104,CUST-10,2024-07-11,1,SKU-QAD,2,1000,USD
EXT-410394,CUST-20,2024-06-20,1,SKU-DOY,7,35074,ZAR
EXT-410394,CUST-20,2024-06-20,2,SKU-AOZ,8,66046,ZAR
EXT-410394,CUST-20,2024-06-20,3,SKU-HIX,2,78575,ZAR
EXT-410092,CUST-05,2024-07-25,1,SKU-DAY,3,52258,ZAR
EXT-410092,CUST-05,2024-07-25,2,SKU-EOY,18,104865,ZAR
EXT-410214,CUST-01,2024-07-19,1,SKU-EIX,1,122239,ZAR
EXT-410392,CUST-04,2024-07-28,1,SKU-HIZ,11,39425,ZAR
EXT-410082,CUST-10,2024-06-21,1,SKU-FAZ,20,116217,ZAR
EXT-410251,CUST-05,2024-07-19,1,SKU-GEY,20,228159,ZAR
EXT-410073,CUST-19,2024-07-06,1,SKU-EEX,8,101760,ZAR
EXT-410073,CUST-19,2024-07-06,2,SKU-HAZ,14,21370,ZAR
EXT-3008,CUST-16,2024-07-27,1,SKU-BUZ,24,199380,ZAR
EXT-3008,CUST-16,2024-07-27,2,SKU-GUX,17,63365,ZAR
EXT-3008,CUST-16,2024-07-27,3,SKU-BOZ,25,145215,ZAR
EXT-3008,CUST-16,2024-07-27,4,SKU-EIY,2,98336,ZAR
EXT-410133,CUST-17,2024-06-06,1,SKU-COX,21,13396,ZAR
EXT-410288,CUST-16,2024-06-06,1,SKU-FEX,20,36957,ZAR
EXT-410288,CUST-16,2024-06-06,2,SKU-FIX,9,229339,ZAR
EXT-410382,CUST-09,2024-06-13,1,SKU-GIX,17,56274,ZAR
EXT-410382,CUST-09,2024-06-13,2,SKU-DOX,7,99238,ZAR
EXT-410019,CUST-15,2024-07-14,1,SKU-BOZ,18,132514,ZAR
EXT-3038,CUST-11,2024-06-25,1,SKU-EAZ,14,97636,ZAR
EXT-3038,CUST-11,2024-06-25,2,SKU-EEY,19,77429,ZAR
EXT-3038,CUST-11,2024-06-25,3,SKU-AAY,5,159777,ZAR
EXT-410421,CUST-13,2024-06-16,1,SKU-EUY,14,30516,ZAR
EXT-410064,CUST-09,2024-07-19,1,SKU-BEX,9,40096,ZAR
EXT-3004,CUST-11,2024-07-06,1,SKU-DIZ,10,147402,ZAR
EXT-3004,CUST-11,2024-07-06,2,SKU-EIX,12,64676,ZAR
EXT-410021,CUST-19,2024-06-17,1,SKU-EOX,21,41348,ZAR
EXT-410021,CUST-19,2024-06-17,2,SKU-EIY,8,153670,ZAR
EXT-410021,CUST-19,2024-06-17,3,SKU-BUY,8,44399,ZAR
EXT-410217,CUST-03,2024-06-21,1,SKU-EUZ,18,159470,ZAR
EXT-410217,CUST-03,2024-06-21,2,SKU-FOY,3,97008,ZAR
EXT-410217,CUST-03,2024-06-21,3,SKU-AUY,25,237430,ZAR
EXT-410155,CUST-02,2024-06-28,1,SKU-AAZ,22,113901,ZAR
EXT-410155,CUST-02,2024-06-28,2,SKU-AOZ,10,38013,ZAR
EXT-410155,CUST-02,2024-06-28,3,SKU-FUZ,3,198275,ZAR
EXT-3002,CUST-12,2024-06-19,1,SKU-AUZ,5,5348,ZAR
EXT-3002,CUST-12,2024-06-19,2,SKU-CEZ,10,140243,ZAR
EXT-3002,CUST-12,2024-06-19,3,SKU-AEY,25,170746,ZAR
EXT-3002,CUST-12,2024-06-19,4,SKU-FOY,6,82222,ZAR
EXT-410337,CUST-12,2024-07-22,1,SKU-DIY,24,48995,ZAR
EXT-410337,CUST-12,2024-07-22,2,SKU-GOY,16,24688,ZAR
EXT-410088,CUST-09,2024-07-18,1,SKU-DIY,25,71209,ZAR
EXT-3014,CUST-17,2024-07-13,1,SKU-EIY,18,86017,ZAR
EXT-410051,CUST-19,2024-07-04,1,SKU-HEX,15,88859,ZAR
EXT-410051,CUST-19,2024-07-04,2,SKU-GEY,1,203079,ZAR
EXT-3017,CUST-10,2024-07-22,1,SKU-CUY,24,106464,ZAR
EXT-3017,CUST-10,2024-07-22,2,SKU-DUZ,3,5544,ZAR
EXT-410350,CUST-19,2024-07-20,1,SKU-DAX,22,77324,ZAR
EXT-410350,CUST-19,2024-07-20,2,SKU-FAX,6,156619,ZAR
EXT-410350,CUST-19,2024-07-20,3,SKU-EEZ,4,148800,ZAR
EXT-410302,CUST-12,2024-07-21,1,SKU-HEY,13,166291,ZAR
EXT-410302,CUST-12,2024-07-21,2,SKU-DEZ,19,158951,ZAR
EXT-410302,CUST-12,2024-07-21,3,SKU-DAZ,5,79192,ZAR
EXT-410314,CUST-02,2024-07-24,1,SKU-CEX,16,76273,ZAR
EXT-410211,CUST-04,2024-07-18,1,SKU-DAY,7,160601,ZAR
EXT-410211,CUST-04,2024-07-18,2,SKU-EIZ,22,72070,ZAR
EXT-410211,CUST-04,2024-07-18,3,SKU-BIY,25,138169,ZAR
EXT-3007,CUST-16,2024-06-10,1,SKU-AIY,19,56349,ZAR
EXT-410325,CUST-08,2024-06-24,1,SKU-DIX,2,120507,ZAR
EXT-410044,CUST-06,2024-06-02,1,SKU-HAZ,13,141578,ZAR
EXT-410044,CUST-06,2024-06-02,2,SKU-BOX,19,194668,ZAR
EXT-410079,CUST-02,2024-06-07,1,SKU-CUX,15,128838,ZAR
EXT-410361,CUST-18,2024-07-05,1,SKU-FIX,7,147804,ZAR
EXT-410370,CUST-03,2024-06-01,1,SKU-BIY,2,193463,ZAR
EXT-410240,CUST-07,2024-06-19,1,SKU-CUZ,21,62350,ZAR
EXT-410240,CUST-07,2024-06-19,2,SKU-AEZ,22,123062,ZAR
EXT-410240,CUST-07,2024-06-19,3,SKU-AUY,23,46398,ZAR
EXT-410186,CUST-20,2024-07-17,1,SKU-DUX,10,172940,ZAR
EXT-410186,CUST-20,2024-07-17,2,SKU-AUZ,13,65232,ZAR
EXT-410265,CUST-01,2024-07-11,1,SKU-CUX,1,236110,ZAR
EXT-410401,CUST-04,2024-07-19,1,SKU-HAZ,11,62130,ZAR
EXT-410267,CUST-13,2024-07-17,1,SKU-DIY,17,46855,ZAR
EXT-410319,CUST-20,2024-07-12,1,SKU-AUY,24,156942,ZAR
EXT-410047,CUST-13,2024-07-16,1,SKU-FAX,4,229857,ZAR
EXT-410047,CUST-13,2024-07-16,2,SKU-GOX,22,158726,ZAR
EXT-410047,CUST-13,2024-07-16,3,SKU-DOZ,1,58482,ZAR
EXT-410417,CUST-05,2024-07-02,1,SKU-CUX,4,28346,ZAR
EXT-410022,CUST-02,2024-07-18,1,SKU-AAY,1,194135,ZAR
EXT-410022,CUST-02,2024-07-18,2,SKU-EIX,8,75347,ZAR
EXT-3043,CUST-20,2024-07-12,1,SKU-FIZ,2,46943,ZAR
EXT-3043,CUST-20,2024-07-12,2,SKU-FUY,13,114637,ZAR
EXT-410140,CUST-12,2024-07-16,1,SKU-FIX,19,38773,ZAR
EXT-410363,CUST-07,2024-07-04,1,SKU-BEZ,5,199393,ZAR
EXT-410363,CUST-07,2024-07-04,2,SKU-FOX,15,130499,ZAR
EXT-410363,CUST-07,2024-07-04,3,SKU-HAZ,1,248520,ZAR
EXT-410143,CUST-09,2024-06-14,1,SKU-AIY,1,39420,ZAR
EXT-410143,CUST-09,2024-06-14,2,SKU-GIX,24,213411,ZAR
EXT-410143,CUST-09,2024-06-14,3,SKU-COZ,12,112958,ZAR
EXT-410253,CUST-16,2024-06-24,1,SKU-FIY,6,153206,ZAR
EXT-410253,CUST-16,2024-06-24,2,SKU-HEX,14,85332,ZAR
EXT-410253,CUST-16,2024-06-24,3,SKU-DAZ,14,127203,ZAR
EXT-410146,CUST-01,2024-07-02,1,SKU-FUZ,5,117782,ZAR
EXT-410146,CUST-01,2024-07-02,2,SKU-CAZ,21,64390,ZAR
EXT-3015,CUST-20,2024-07-15,1,SKU-HOY,18,66893,ZAR
EXT-3015,CUST-20,2024-07-15,2,SKU-HOY,21,60206,ZAR
EXT-3054,CUST-14,2024-06-08,1,SKU-EOX,13,7388,ZAR
EXT-410269,CUST-17,2024-06-16,1,SKU-GEZ,8,149642,ZAR
EXT-410269,CUST-17,2024-06-16,2,SKU-GAX,2,138269,ZAR
EXT-410269,CUST-17,2024-06-16,3,SKU-GOX,20,68071,ZAR
EXT-410342,CUST-05,2024-07-07,1,SKU-AOZ,18,249033,ZAR
EXT-410132,CUST-09,2024-07-08,1,SKU-GOX,15,180711,ZAR
EXT-410132,CUST-09,2024-07-08,2,SKU-GUX,5,21977,ZAR
EXT-410230,CUST-17,2024-07-07,1,SKU-HOY,25,95799,ZAR
EXT-410230,CUST-17,2024-07-07,2,SKU-HUY,24,77185,ZAR
EXT-410230,CUST-17,2024-07-07,3,SKU-CAX,5,10123,ZAR
EXT-410390,CUST-07,2024-07-05,1,SKU-BUZ,21,81991,ZAR
EXT-410390,CUST-07,2024-07-05,2,SKU-BUX,5,4137,ZAR
EXT-410043,CUST-10,2024-07-13,1,SKU-DIX,9,59625,ZAR
EXT-410043,CUST-10,2024-07-13,2,SKU-DUY,18,7966,ZAR
EXT-410043,CUST-10,2024-07-13,3,SKU-CUZ,16,246483,ZAR
EXT-410235,CUST-09,2024-06-06,1,SKU-EOX,1,122868,ZAR
EXT-410235,CUST-09,2024-06-06,2,SKU-CAY,7,28305,ZAR
EXT-410235,CUST-09,2024-06-06,3,SKU-EAZ,12,36674,ZAR
EXT-410077,CUST-09,2024-06-14,1,SKU-FAZ,24,197611,ZAR
EXT-410077,CUST-09,2024-06-14,2,SKU-FEX,8,92244,ZAR
EXT-410077,CUST-09,2024-06-14,3,SKU-HUX,23,11324,ZAR
EXT-410368,CUST-17,2024-07-09,1,SKU-EIZ,20,244418,ZAR
EXT-410368,CUST-17,2024-07-09,2,SKU-BIX,23,205231,ZAR
EXT-410345,CUST-18,2024-07-13,1,SKU-COZ,12,53079,ZAR
EXT-410159,CUST-01,2024-07-06,1,SKU-AOY,15,178860,ZAR
EXT-410189,CUST-09,2024-07-16,1,SKU-BAY,12,172247,ZAR
EXT-410189,CUST-09,2024-07-16,2,SKU-GAZ,19,75847,ZAR
EXT-410090,CUST-12,2024-06-07,1,SKU-HUZ,15,109577,ZAR
EXT-410090,CUST-12,2024-06-07,2,SKU-FOZ,22,105061,ZAR
EXT-1004,CUST-04,2024-07-06,1,SKU-EEE,2,500,ZAR
EXT-1004,CUST-04,2024-07-06,2,SKU-FFF,1,999,ZAR
EXT-3032,CUST-10,2024-07-02,1,SKU-BIZ,2,238863,ZAR
EXT-410397,CUST-17,2024-06-07,1,SKU-FOY,19,64697,ZAR
EXT-410384,CUST-11,2024-06-17,1,SKU-DAZ,18,221938,ZAR
EXT-410384,CUST-11,2024-06-17,2,SKU-HUX,14,57462,ZAR
EXT-410280,CUST-07,2024-07-10,1,SKU-EOZ,18,16308,ZAR
EXT-410280,CUST-07,2024-07-10,2,SKU-HIX,13,153896,ZAR
EXT-410280,CUST-07,2024-07-10,3,SKU-EAZ,25,231074,ZAR
EXT-410255,CUST-06,2024-06-27,1,SKU-HIY,6,221534,ZAR
EXT-410255,CUST-06,2024-06-27,2,SKU-CAX,15,94034,ZAR
EXT-410255,CUST-06,2024-06-27,3,SKU-DUZ,18,49387,ZAR
EXT-410376,CUST-07,2024-06-05,1,SKU-BAX,12,108825,ZAR
EXT-410376,CUST-07,2024-06-05,2,SKU-GUZ,11,192078,ZAR
EXT-410376,CUST-07,2024-06-05,3,SKU-BUX,17,164809,ZAR
EXT-410241,CUST-17,2024-07-06,1,SKU-HOX,9,5526,ZAR
EXT-410241,CUST-17,2024-07-06,2,SKU-FEY,17,170611,ZAR
EXT-1002,CUST-02,2024-07-10,1,SKU-AAA,2,1299,ZAR
EXT-1002,CUST-02,2024-07-10,2,SKU-CCC,5,300,ZAR
EXT-410130,CUST-10,2024-06-06,1,SKU-FUY,20,196105,ZAR
EXT-410130,CUST-10,2024-06-06,2,SKU-FOZ,15,139085,ZAR
EXT-410318,CUST-15,2024-07-14,1,SKU-GOZ,23,188426,ZAR
EXT-410318,CUST-15,2024-07-14,2,SKU-FIY,7,183144,ZAR
EXT-1011,CUST-08,2024-07-10,1,SKU-MMM,1,500,ZAR
EXT-410246,CUST-12,2024-06-22,1,SKU-GEY,14,248500,ZAR
EXT-410246,CUST-12,2024-06-22,2,SKU-CUZ,14,195410,ZAR
EXT-410008,CUST-14,2024-06-26,1,SKU-GUY,11,155007,ZAR
EXT-410008,CUST-14,2024-06-26,2,SKU-AEZ,21,12212,ZAR
EXT-410008,CUST-14,2024-06-26,3,SKU-AUZ,4,181498,ZAR
EXT-410292,CUST-06,2024-07-08,1,SKU-GEX,12,181088,ZAR
EXT-410030,CUST-12,2024-06-08,1,SKU-EIX,11,244517,ZAR
EXT-410030,CUST-12,2024-06-08,2,SKU-DEZ,17,156575,ZAR
EXT-410011,CUST-08,2024-06-17,1,SKU-COX,20,45109,ZAR
EXT-410011,CUST-08,2024-06-17,2,SKU-AEZ,22,190684,ZAR
EXT-410011,CUST-08,2024-06-17,3,SKU-HIZ,19,140835,ZAR
EXT-410360,CUST-19,2024-06-19,1,SKU-BIY,3,242137,ZAR
EXT-410360,CUST-19,2024-06-19,2,SKU-DUZ,19,236588,ZAR
EXT-410369,CUST-12,2024-06-24,1,SKU-FOY,13,121646,ZAR
EXT-410369,CUST-12,2024-06-24,2,SKU-GIY,4,210187,ZAR
EXT-410369,CUST-12,2024-06-24,3,SKU-AOY,25,106334,ZAR
EXT-410332,CUST-05,2024-06-22,1,SKU-CEZ,19,153790,ZAR
EXT-410332,CUST-05,2024-06-22,2,SKU-EAY,17,212274,ZAR
EXT-410332,CUST-05,2024-06-22,3,SKU-AEX,22,182502,ZAR
EXT-410364,CUST-19,2024-07-16,1,SKU-GOZ,14,203214,ZAR
EXT-410200,CUST-05,2024-07-05,1,SKU-DAZ,18,52556,ZAR
EXT-410200,CUST-05,2024-07-05,2,SKU-DOY,15,6276,ZAR
EXT-410212,CUST-19,2024-07-27,1,SKU-EAY,8,4256,ZAR
EXT-410212,CUST-19,2024-07-27,2,SKU-GOZ,16,22217,ZAR
EXT-410212,CUST-19,2024-07-27,3,SKU-GOY,16,76565,ZAR
EXT-410118,CUST-14,2024-06-17,1,SKU-GAX,11,208167,ZAR
EXT-410118,CUST-14,2024-06-17,2,SKU-EOY,4,207718,ZAR
EXT-410194,CUST-14,2024-07-09,1,SKU-AOY,3,107632,ZAR
EXT-410194,CUST-14,2024-07-09,2,SKU-AUY,18,75614,ZAR
EXT-410194,CUST-14,2024-07-09,3,SKU-DUX,1,130780,ZAR
EXT-410328,CUST-03,2024-07-02,1,SKU-GAZ,25,198817,ZAR
EXT-410328,CUST-03,2024-07-02,2,SKU-DEX,18,57185,ZAR
EXT-410328,CUST-03,2024-07-02,3,SKU-HEX,17,219808,ZAR
EXT-410343,CUST-09,2024-06-12,1,SKU-BOZ,22,17461,ZAR
EXT-410068,CUST-01,2024-06-12,1,SKU-FOX,17,104031,ZAR
EXT-410068,CUST-01,2024-06-12,2,SKU-COY,18,211598,ZAR
EXT-410199,CUST-19,2024-07-04,1,SKU-EUZ,22,122203,ZAR
EXT-410199,CUST-19,2024-07-04,2,SKU-HOZ,24,77444,ZAR
EXT-410172,CUST-15,2024-07-01,1,SKU-AIZ,8,71544,ZAR
EXT-410172,CUST-15,2024-07-01,2,SKU-FOX,1,206190,ZAR
EXT-410172,CUST-15,2024-07-01,3,SKU-HUY,10,22802,ZAR
EXT-410287,CUST-06,2024-06-04,1,SKU-HIZ,15,194240,ZAR
EXT-410287,CUST-06,2024-06-04,2,SKU-BAX,9,527,ZAR
EXT-410287,CUST-06,2024-06-04,3,SKU-AUX,4,213885,ZAR
EXT-410154,CUST-14,2024-07-18,1,SKU-EOZ,8,18208,ZAR
EXT-410154,CUST-14,2024-07-18,2,SKU-HUY,8,175405,ZAR
EXT-410154,CUST-14,2024-07-18,3,SKU-AEX,1,173475,ZAR
EXT-410017,CUST-09,2024-06-13,1,SKU-HOX,4,234723,ZAR
EXT-410017,CUST-09,2024-06-13,2,SKU-DAX,24,92943,ZAR
EXT-410315,CUST-12,2024-06-11,1,SKU-COX,4,249564,ZAR
EXT-410315,CUST-12,2024-06-11,2,SKU-DEY,15,241349,ZAR
EXT-410315,CUST-12,2024-06-11,3,SKU-FIX,15,17768,ZAR
EXT-410321,CUST-02,2024-07-03,1,SKU-CEZ,4,159674,ZAR
EXT-410141,CUST-19,2024-06-03,1,SKU-CIX,3,125094,ZAR
EXT-410141,CUST-19,2024-06-03,2,SKU-HEZ,20,244286,ZAR
EXT-410078,CUST-09,2024-06-15,1,SKU-EEZ,18,143414,ZAR
EXT-410062,CUST-10,2024-06-14,1,SKU-AAZ,9,91190,ZAR
EXT-410062,CUST-10,2024-06-14,2,SKU-DOY,13,200878,ZAR
EXT-410062,CUST-10,2024-06-14,3,SKU-GUZ,11,131248,ZAR
EXT-3051,CUST-03,2024-07-21,1,SKU-HEX,3,37572,ZAR
EXT-3051,CUST-03,2024-07-21,2,SKU-GIZ,1,101116,ZAR
EXT-410178,CUST-17,2024-07-04,1,SKU-GAY,13,202425,ZAR
EXT-410377,CUST-19,2024-06-08,1,SKU-CEX,3,227854,ZAR
EXT-410377,CUST-19,2024-06-08,2,SKU-GOX,10,140150,ZAR
EXT-410377,CUST-19,2024-06-08,3,SKU-EEY,3,232903,ZAR
EXT-410160,CUST-20,2024-07-02,1,SKU-BOY,4,89764,ZAR
EXT-410084,CUST-03,2024-07-10,1,SKU-HUY,12,170995,ZAR
EXT-410084,CUST-03,2024-07-10,2,SKU-FEZ,23,174546,ZAR
EXT-410074,CUST-02,2024-07-13,1,SKU-EEY,16,209552,ZAR
EXT-410074,CUST-02,2024-07-13,2,SKU-HOX,22,229333,ZAR
EXT-410074,CUST-02,2024-07-13,3,SKU-FOX,7,112157,ZAR
EXT-410261,CUST-19,2024-06-10,1,SKU-BEX,15,185490,ZAR
EXT-410386,CUST-13,2024-06-02,1,SKU-GAX,8,85833,ZAR
EXT-410236,CUST-07,2024-07-23,1,SKU-CUX,12,239443,ZAR
EXT-410236,CUST-07,2024-07-23,2,SKU-GIX,24,156012,ZAR
EXT-410002,CUST-20,2024-07-03,1,SKU-COZ,5,82290,ZAR
EXT-410002,CUST-20,2024-07-03,2,SKU-CAY,8,168199,ZAR
EXT-410366,CUST-16,2024-07-25,1,SKU-AEZ,22,108521,ZAR
EXT-410366,CUST-16,2024-07-25,2,SKU-BOX,22,246448,ZAR
EXT-410366,CUST-16,2024-07-25,3,SKU-DIX,11,155597,ZAR
EXT-410157,CUST-13,2024-07-22,1,SKU-EEX,15,105160,ZAR
EXT-410157,CUST-13,2024-07-22,2,SKU-HIY,22,246903,ZAR
EXT-410157,CUST-13,2024-07-22,3,SKU-EAZ,2,215321,ZAR
EXT-410311,CUST-01,2024-06-03,1,SKU-EAY,23,94160,ZAR
EXT-410311,CUST-01,2024-06-03,2,SKU-EAZ,22,74028,ZAR
EXT-410311,CUST-01,2024-06-03,3,SKU-AIZ,12,189110,ZAR
EXT-410054,CUST-08,2024-06-18,1,SKU-CEX,2,169287,ZAR
EXT-410359,CUST-19,2024-06-27,1,SKU-EOZ,20,31746,ZAR
EXT-410359,CUST-19,2024-06-27,2,SKU-AAZ,15,20479,ZAR
EXT-410359,CUST-19,2024-06-27,3,SKU-AUX,3,201736,ZAR
EXT-410272,CUST-02,2024-06-20,1,SKU-AEX,16,79759,ZAR
EXT-410272,CUST-02,2024-06-20,2,SKU-HOZ,11,103456,ZAR
EXT-3024,CUST-12,2024-07-07,1,SKU-GEZ,13,159314,ZAR
EXT-3024,CUST-12,2024-07-07,2,SKU-GOY,14,195854,ZAR
EXT-410367,CUST-10,2024-06-09,1,SKU-HIX,2,127004,ZAR
EXT-410367,CUST-10,2024-06-09,2,SKU-AOX,8,143369,ZAR
EXT-410187,CUST-10,2024-07-03,1,SKU-EAX,3,10438,ZAR
EXT-410303,CUST-20,2024-06-25,1,SKU-HOZ,15,119806,ZAR
EXT-410291,CUST-07,2024-07-17,1,SKU-HOX,3,172647,ZAR
EXT-410291,CUST-07,2024-07-17,2,SKU-DAY,23,3844,ZAR
EXT-410291,CUST-07,2024-07-17,3,SKU-BIZ,4,17378,ZAR
EXT-410038,CUST-14,2024-07-07,1,SKU-DUY,15,23218,ZAR
EXT-410038,CUST-14,2024-07-07,2,SKU-EOX,13,184771,ZAR
EXT-410348,CUST-16,2024-06-15,1,SKU-AUY,8,60999,ZAR
EXT-410348,CUST-16,2024-06-15,2,SKU-FAZ,18,139275,ZAR
EXT-410348,CUST-16,2024-06-15,3,SKU-DIZ,25,143177,ZAR
EXT-410166,CUST-19,2024-07-09,1,SKU-FIY,13,132062,ZAR
EXT-410322,CUST-10,2024-07-17,1,SKU-GIZ,2,114923,ZAR
EXT-410225,CUST-15,2024-06-08,1,SKU-GEY,8,225242,ZAR
EXT-410225,CUST-15,2024-06-08,2,SKU-FEY,19,73741,ZAR
EXT-410225,CUST-15,2024-06-08,3,SKU-BIZ,14,173148,ZAR
EXT-410202,CUST-15,2024-06-19,1,SKU-CAX,1,162010,ZAR
EXT-410202,CUST-15,2024-06-19,2,SKU-BOY,21,60170,ZAR
EXT-410202,CUST-15,2024-06-19,3,SKU-AUX,15,89037,ZAR
EXT-410137,CUST-02,2024-07-25,1,SKU-DEZ,10,141482,ZAR
EXT-410137,CUST-02,2024-07-25,2,SKU-BAX,5,184869,ZAR
EXT-410137,CUST-02,2024-07-25,3,SKU-HAY,1,106774,ZAR
EXT-410170,CUST-09,2024-06-14,1,SKU-DUZ,3,153564,ZAR
EXT-410193,CUST-06,2024-07-01,1,SKU-FOY,24,248472,ZAR
EXT-410193,CUST-06,2024-07-01,2,SKU-EUY,10,187418,ZAR
EXT-410356,CUST-10,2024-06-07,1,SKU-FEY,5,113396,ZAR
EXT-410279,CUST-11,2024-07-10,1,SKU-GEZ,8,224572,ZAR
EXT-410271,CUST-16,2024-06-23,1,SKU-EUX,17,6089,ZAR
EXT-410057,CUST-10,2024-07-07,1,SKU-DEY,8,18957,ZAR
EXT-3034,CUST-16,2024-07-10,1,SKU-GAX,23,75698,ZAR
EXT-3034,CUST-16,2024-07-10,2,SKU-BIY,9,82699,ZAR
EXT-410365,CUST-07,2024-06-07,1,SKU-GOX,18,116666,ZAR
EXT-410365,CUST-07,2024-06-07,2,SKU-GUX,18,147182,ZAR
EXT-410344,CUST-10,2024-07-26,1,SKU-FIY,10,142170,ZAR
EXT-410344,CUST-10,2024-07-26,2,SKU-HUY,3,123653,ZAR
EXT-410344,CUST-10,2024-07-26,3,SKU-COZ,19,39707,ZAR
EXT-3047,CUST-16,2024-07-11,1,SKU-HEX,8,151044,ZAR
EXT-3047,CUST-16,2024-07-11,2,SKU-FEY,20,60096,ZAR
EXT-3047,CUST-16,2024-07-11,3,SKU-DUY,2,105480,ZAR
EXT-3047,CUST-16,2024-07-11,4,SKU-COX,9,148955,ZAR
EXT-3023,CUST-13,2024-06-23,1,SKU-DAX,17,183541,ZAR
EXT-3023,CUST-13,2024-06-23,2,SKU-CUX,13,216546,ZAR
EXT-3023,CUST-13,2024-06-23,3,SKU-CUZ,9,103683,ZAR
EXT-410086,CUST-13,2024-07-12,1,SKU-BOX,22,57439,ZAR
