order_external_id,customer_code,order_date,line_no,sku,qty,unit_price_cents,currency
EXT-630131,CUST-07,2024-06-03,3,SKU-BIX,21,35858,ZAR
EXT-630290,CUST-19,2024-06-01,1,SKU-HIY,22,79740,ZAR
EXT-630290,CUST-19,2024-06-01,2,SKU-EAZ,5,242206,ZAR
EXT-630476,CUST-14,2024-07-13,1,SKU-EAY,6,179460,ZAR
EXT-630343,CUST-11,2024-07-08,1,SKU-AEY,18,113515,ZAR
EXT-630343,CUST-11,2024-07-08,2,SKU-DEY,5,209988,ZAR
EXT-630343,CUST-11,2024-07-08,3,SKU-AAZ,8,173726,ZAR
EXT-3041,CUST-03,2024-06-18,1,SKU-FEX,20,115973,ZAR
EXT-630366,CUST-02,2024-06-09,1,SKU-GOZ,10,151928,ZAR
EXT-630349,CUST-12,2024-06-25,1,SKU-BOY,10,20027,ZAR
EXT-630349,CUST-12,2024-06-25,2,SKU-BIX,20,201648,ZAR
EXT-630032,CUST-16,2024-06-13,1,SKU-EOX,12,50072,ZAR
EXT-630032,CUST-16,2024-06-13,2,SKU-HEX,1,72700,ZAR
EXT-630337,CUST-11,2024-07-09,1,SKU-EOX,14,75476,ZAR
EXT-630337,CUST-11,2024-07-09,2,SKU-AIX,8,201345,ZAR
EXT-630117,CUST-08,2024-06-23,1,SKU-AAX,22,100540,ZAR
EXT-630117,CUST-08,2024-06-23,2,SKU-AAY,17,167007,ZAR
EXT-630335,CUST-19,2024-07-09,1,SKU-DOX,13,7997,ZAR
EXT-630345,CUST-12,2024-06-12,1,SKU-EAZ,15,65834,ZAR
EXT-630030,CUST-20,2024-06-18,1,SKU-AIZ,19,6001,ZAR
EXT-630030,CUST-20,2024-06-18,2,SKU-GUZ,6,179593,ZAR
EXT-630030,CUST-20,2024-06-18,3,SKU-COY,4,96901,ZAR
EXT-630187,CUST-09,2024-06-14,1,SKU-DOZ,19,97695,ZAR
EXT-630187,CUST-09,2024-06-14,2,SKU-FOY,14,63088,ZAR
EXT-630401,CUST-11,2024-06-28,1,SKU-CEZ,1,34631,ZAR
EXT-630401,CUST-11,2024-06-28,2,SKU-DAY,19,184223,ZAR
EXT-630401,CUST-11,2024-06-28,3,SKU-CAY,22,1183,ZAR
EXT-630271,CUST-05,2024-07-06,1,SKU-DAZ,20,11960,ZAR
EXT-630271,CUST-05,2024-07-06,2,SKU-BUY,13,38329,ZAR
EXT-630271,CUST-05,2024-07-06,3,SKU-AOZ,3,184092,ZAR
EXT-630232,CUST-12,2024-06-10,1,SKU-FEX,2,211397,ZAR
EXT-630232,CUST-12,2024-06-10,2,SKU-CEY,24,214039,ZAR
EXT-630195,CUST-01,2024-06-25,1,SKU-COZ,5,72335,ZAR
EXT-630134,CUST-13,2024-07-03,1,SKU-BEX,13,149226,ZAR
EXT-630134,CUST-13,2024-07-03,2,SKU-DIX,13,173422,ZAR
EXT-630134,CUST-13,2024-07-03,3,SKU-CIX,1,173530,ZAR
EXT-630054,CUST-19,2024-07-06,1,SKU-DOZ,14,97434,ZAR
EXT-630054,CUST-19,2024-07-06,2,SKU-AAY,21,88971,ZAR
EXT-630236,CUST-16,2024-07-11,1,SKU-FOX,2,84546,ZAR
EXT-630395,CUST-04,2024-06-12,1,SKU-AUZ,12,9465,ZAR
EXT-630395,CUST-04,2024-06-12,2,SKU-GUY,4,85584,ZAR
EXT-630395,CUST-04,2024-06-12,3,SKU-AOY,16,62922,ZAR
EXT-630291,CUST-19,2024-06-28,1,SKU-EOZ,14,45257,ZAR
EXT-630291,CUST-19,2024-06-28,2,SKU-GUY,15,99066,ZAR
EXT-630146,CUST-11,2024-06-07,1,SKU-AEY,21,157240,ZAR
EXT-630146,CUST-11,2024-06-07,2,SKU-AIX,17,137501,ZAR
EXT-630146,CUST-11,2024-06-07,3,SKU-CUY,7,153559,ZAR
EXT-630086,CUST-06,2024-06-09,1,SKU-CAZ,4,84514,ZAR
EXT-630110,CUST-05,2024-07-08,1,SKU-BOZ,10,4430,ZAR
EXT-630110,CUST-05,2024-07-08,2,SKU-HIY,11,3907,ZAR
EXT-630410,CUST-10,2024-07-09,1,SKU-DEY,4,53267,ZAR
EXT-630123,CUST-01,2024-07-10,1,SKU-BIY,6,196289,ZAR
EXT-630123,CUST-01,2024-07-10,2,SKU-EEX,25,210139,ZAR
EXT-630392,CUST-19,2024-06-21,1,SKU-EIY,20,179649,ZAR
EXT-630185,CUST-15,2024-07-10,1,SKU-HAX,23,55944,ZAR
EXT-630185,CUST-15,2024-07-10,2,SKU-FUZ,11,172100,ZAR
EXT-630219,CUST-12,2024-07-15,1,SKU-FEX,10,20414,ZAR
EXT-630285,CUST-14,2024-07-15,1,SKU-GOX,1,151722,ZAR
EXT-630285,CUST-14,2024-07-15,2,SKU-COY,6,123237,ZAR
EXT-630001,CUST-17,2024-06-12,1,SKU-AOZ,7,16947,ZAR
EXT-630001,CUST-17,2024-06-12,2,SKU-COX,11,109829,ZAR
EXT-630094,CUST-17,2024-06-18,1,SKU-EAX,13,27730,ZAR
EXT-630094,CUST-17,2024-06-18,2,SKU-DOY,2,132392,ZAR
EXT-630094,CUST-17,2024-06-18,3,SKU-GOY,13,193228,ZAR
EXT-630102,CUST-18,2024-06-07,1,SKU-FEX,9,112133,ZAR
EXT-630102,CUST-18,2024-06-07,2,SKU-HUY,9,174686,ZAR
EXT-630237,CUST-15,2024-06-02,1,SKU-BAY,3,38753,ZAR
EXT-630237,CUST-15,2024-06-02,2,SKU-AIX,14,186134,ZAR
EXT-630237,CUST-15,2024-06-02,3,SKU-GUY,23,16892,ZAR
EXT-630166,CUST-09,2024-06-28,1,SKU-FIZ,5,163471,ZAR
EXT-630166,CUST-09,2024-06-28,2,SKU-HEX,20,54724,ZAR
EXT-630429,CUST-16,2024-07-07,1,SKU-AIZ,18,237191,ZAR
EXT-630071,CUST-05,2024-07-11,1,SKU-HEX,5,34691,ZAR
EXT-630256,CUST-03,2024-07-18,1,SKU-GUX,1,40452,ZAR
EXT-630199,CUST-18,2024-07-25,1,SKU-DEY,7,109735,ZAR
EXT-630396,CUST-18,2024-06-13,1,SKU-DEX,25,184643,ZAR
EXT-630396,CUST-18,2024-06-13,2,SKU-GAX,24,29432,ZAR
EXT-630436,CUST-14,2024-07-21,1,SKU-EUY,10,127079,ZAR
EXT-630436,CUST-14,2024-07-21,2,SKU-CUZ,6,182016,ZAR
EXT-630436,CUST-14,2024-07-21,3,SKU-DEY,16,249723,ZAR
EXT-630148,CUST-11,2024-07-16,1,SKU-AIY,21,118947,ZAR
EXT-630130,CUST-08,2024-07-22,1,SKU-EIX,16,177936,ZAR
EXT-630130,CUST-08,2024-07-22,2,SKU-GIZ,10,230474,ZAR
EXT-630198,CUST-09,2024-06-19,1,SKU-DUX,19,133712,ZAR
EXT-630387,CUST-19,2024-06-01,1,SKU-GUX,4,87883,ZAR
EXT-630387,CUST-19,2024-06-01,2,SKU-BOX,25,143269,ZAR
EXT-630012,CUST-06,2024-06-11,1,SKU-FEY,3,119714,ZAR
EXT-630068,CUST-10,2024-06-23,1,SKU-HEZ,8,243448,ZAR
EXT-630068,CUST-10,2024-06-23,2,SKU-CIX,21,16447,ZAR
EXT-630068,CUST-10,2024-06-23,3,SKU-FAX,5,70681,ZAR
EXT-630403,CUST-08,2024-06-06,1,SKU-GUX,22,39950,ZAR
EXT-630129,CUST-18,2024-07-27,1,SKU-BIY,21,201590,ZAR
EXT-630129,CUST-18,2024-07-27,2,SKU-CAY,7,203639,ZAR
EXT-630129,CUST-18,2024-07-27,3,SKU-GAX,25,88082,ZAR
EXT-630350,CUST-17,2024-06-13,1,SKU-FIY,24,116786,ZAR
EXT-630350,CUST-17,2024-06-13,2,SKU-AIY,18,105604,ZAR
EXT-630247,CUST-13,2024-07-18,1,SKU-GAY,3,9837,ZAR
EXT-630247,CUST-13,2024-07-18,2,SKU-FAZ,17,186664,ZAR
EXT-630247,CUST-13,2024-07-18,3,SKU-AEZ,12,133402,ZAR
EXT-630162,CUST-09,2024-07-02,1,SKU-CEX,24,86732,ZAR
EXT-630162,CUST-09,2024-07-02,2,SKU-BOX,24,43910,ZAR
EXT-630162,CUST-09,2024-07-02,3,SKU-HIY,17,73033,ZAR
EXT-630223,CUST-16,2024-06-11,1,SKU-AIY,19,31258,ZAR
EXT-630223,CUST-16,2024-06-11,2,SKU-DOZ,8,179252,ZAR
EXT-630223,CUST-16,2024-06-11,3,SKU-EIY,22,210050,ZAR
EXT-630311,CUST-08,2024-06-17,1,SKU-CAX,25,2921,ZAR
EXT-630311,CUST-08,2024-06-17,2,SKU-HEY,7,126034,ZAR
EXT-630311,CUST-08,2024-06-17,3,SKU-CEY,9,228172,ZAR
EXT-630203,CUST-19,2024-07-02,1,SKU-CUY,12,206822,ZAR
EXT-630203,CUST-19,2024-07-02,2,SKU-AEY,22,93571,ZAR
EXT-630454,CUST-12,2024-06-23,1,SKU-GAX,9,77138,ZAR
EXT-630176,CUST-18,2024-07-12,1,SKU-BEY,23,178015,ZAR
EXT-630176,CUST-18,2024-07-12,2,SKU-AEZ,22,115116,ZAR
EXT-630176,CUST-18,2024-07-12,3,SKU-EEZ,25,140497,ZAR
EXT-630365,CUST-04,2024-06-06,1,SKU-COZ,22,249342,ZAR
EXT-630365,CUST-04,2024-06-06,2,SKU-HAX,23,128182,ZAR
EXT-630365,CUST-04,2024-06-06,3,SKU-GAY,8,137204,ZAR
EXT-630063,CUST-17,2024-06-09,1,SKU-FIZ,10,207271,ZAR
EXT-630274,CUST-06,2024-07-17,1,SKU-HOX,15,157203,ZAR
EXT-630127,CUST-07,2024-06-17,1,SKU-BIX,23,45129,ZAR
EXT-630127,CUST-07,2024-06-17,2,SKU-FEZ,19,74201,ZAR
EXT-630057,CUST-19,2024-06-24,1,SKU-FOY,5,54527,ZAR
EXT-630057,CUST-19,2024-06-24,2,SKU-EIX,23,193373,ZAR
EXT-630312,CUST-20,2024-07-24,1,SKU-GAZ,10,26980,ZAR
EXT-630312,CUST-20,2024-07-24,2,SKU-DEY,7,167470,ZAR
EXT-630312,CUST-20,2024-07-24,3,SKU-DUX,9,78620,ZAR
EXT-630377,CUST-18,2024-06-25,1,SKU-HAZ,25,36602,ZAR
EXT-630293,CUST-10,2024-07-25,1,SKU-AEX,19,177929,ZAR
EXT-630288,CUST-02,2024-07-11,1,SKU-BEX,3,161365,ZAR
EXT-630288,CUST-02,2024-07-11,2,SKU-EAZ,22,76014,ZAR
EXT-630066,CUST-16,2024-07-09,1,SKU-HAY,3,245549,ZAR
EXT-630066,CUST-16,2024-07-09,2,SKU-CIY,9,157221,ZAR
EXT-630118,CUST-07,2024-06-22,1,SKU-FIX,6,114069,ZAR
EXT-630300,CUST-14,2024-06-02,1,SKU-GOZ,15,214888,ZAR
EXT-630300,CUST-14,2024-06-02,2,SKU-DEX,15,171125,ZAR
EXT-630318,CUST-05,2024-06-02,1,SKU-FEZ,4,59911,ZAR
EXT-630318,CUST-05,2024-06-02,2,SKU-GOY,12,248007,ZAR
EXT-630224,CUST-09,2024-06-10,1,SKU-CAX,14,174822,ZAR
EXT-630099,CUST-17,2024-07-24,1,SKU-DEY,16,186504,ZAR
EXT-630402,CUST-15,2024-06-08,1,SKU-AUY,21,29149,ZAR
EXT-630385,CUST-03,2024-06-28,1,SKU-COY,2,36237,ZAR
EXT-630303,CUST-19,2024-06-12,1,SKU-CUZ,5,236662,ZAR
EXT-630447,CUST-07,2024-06-14,1,SKU-FIY,16,86709,ZAR
EXT-630404,CUST-12,2024-07-02,1,SKU-BUZ,25,105064,ZAR
EXT-630268,CUST-19,2024-06-02,1,SKU-FAY,3,230745,ZAR
EXT-630268,CUST-19,2024-06-02,2,SKU-CUZ,25,116016,ZAR
EXT-630045,CUST-07,2024-06-10,1,SKU-DAY,23,207131,ZAR
EXT-630045,CUST-07,2024-06-10,2,SKU-HUX,2,146121,ZAR
EXT-630045,CUST-07,2024-06-10,3,SKU-DIY,16,241462,ZAR
EXT-630449,CUST-10,2024-07-10,1,SKU-CEX,13,64095,ZAR
EXT-630449,CUST-10,2024-07-10,2,SKU-EAZ,5,104459,ZAR
EXT-630091,CUST-20,2024-07-26,1,SKU-EUX,13,61337,ZAR
EXT-630091,CUST-20,2024-07-26,2,SKU-HEZ,13,205680,ZAR
EXT-630091,CUST-20,2024-07-26,3,SKU-FUX,25,217064,ZAR
EXT-630020,CUST-20,2024-06-08,1,SKU-BIZ,20,179273,ZAR
EXT-630020,CUST-20,2024-06-08,2,SKU-FUY,17,166993,ZAR

EXT-630089,CUST-04,2024-07-18,1,SKU-AIY,20,185902,ZAR
EXT-630089,CUST-04,2024-07-18,2,SKU-FUX,8,195805,ZAR
EXT-630463,CUST-15,2024-06-02,1,SKU-DAZ,6,20451,ZAR
EXT-630463,CUST-15,2024-06-02,2,SKU-BUZ,8,225005,ZAR
EXT-630463,CUST-15,2024-06-02,3,SKU-CUY,6,130427,ZAR
EXT-630309,CUST-05,2024-07-19,1,SKU-FOY,2,140093,ZAR
EXT-630309,CUST-05,2024-07-19,2,SKU-EEX,3,48180,ZAR
EXT-630309,CUST-05,2024-07-19,3,SKU-GOZ,2,152635,ZAR
EXT-630108,CUST-15,2024-07-24,1,SKU-BEY,6,26436,ZAR
EXT-630108,CUST-15,2024-07-24,2,SKU-FAZ,8,133635,ZAR
EXT-630108,CUST-15,2024-07-24,3,SKU-CAY,14,80426,ZAR
EXT-3031,CUST-03,2024-06-12,1,SKU-EOX,30,59734,ZAR
EXT-3031,CUST-03,2024-06-12,2,SKU-DEX,4,170962,ZAR
EXT-3031,CUST-03,2024-06-12,3,SKU-BEX,5,106175,ZAR
EXT-630425,CUST-17,2024-06-27,1,SKU-DOZ,23,119887,ZAR
EXT-630425,CUST-17,2024-06-27,2,SKU-BAZ,2,72067,ZAR
EXT-630425,CUST-17,2024-06-27,3,SKU-BAY,3,98757,ZAR
EXT-630362,CUST-06,2024-06-22,1,SKU-DEX,24,143670,ZAR
EXT-630362,CUST-06,2024-06-22,2,SKU-FAX,17,146837,ZAR
EXT-630362,CUST-06,2024-06-22,3,SKU-GEX,23,77364,ZAR
EXT-630006,CUST-14,2024-07-21,1,SKU-EIZ,19,56223,ZAR
EXT-630006,CUST-14,2024-07-21,2,SKU-GEX,18,196015,ZAR
EXT-630077,CUST-11,2024-07-14,1,SKU-HIZ,24,52958,ZAR
EXT-630077,CUST-11,2024-07-14,2,SKU-CAX,16,73698,ZAR
EXT-630077,CUST-11,2024-07-14,3,SKU-AIX,6,62813,ZAR
EXT-630004,CUST-05,2024-06-28,1,SKU-BIY,18,122468,ZAR
EXT-630004,CUST-05,2024-06-28,2,SKU-AEX,10,199052,ZAR
EXT-630348,CUST-01,2024-06-10,1,SKU-EUY,12,71278,ZAR
EXT-630348,CUST-01,2024-06-10,2,SKU-COX,4,210014,ZAR
EXT-630348,CUST-01,2024-06-10,3,SKU-EIX,17,178582,ZAR
EXT-630050,CUST-12,2024-06-19,1,SKU-BOZ,5,45643,ZAR
EXT-630050,CUST-12,2024-06-19,2,SKU-BUY,8,109061,ZAR
EXT-630394,CUST-19,2024-06-11,1,SKU-BIY,18,190129,ZAR
EXT-630383,CUST-17,2024-07-08,1,SKU-AEX,11,91654,ZAR
EXT-630192,CUST-08,2024-06-12,1,SKU-CEZ,13,72652,ZAR
EXT-630380,CUST-03,2024-06-18,1,SKU-AIZ,12,236548,ZAR
EXT-630380,CUST-03,2024-06-18,2,SKU-HEX,3,120367,ZAR
EXT-630297,CUST-12,2024-06-02,1,SKU-AEX,3,207923,ZAR
EXT-630297,CUST-12,2024-06-02,2,SKU-HIX,21,40324,ZAR
EXT-630297,CUST-12,2024-06-02,3,SKU-GOY,25,32445,ZAR
EXT-630082,CUST-03,2024-07-03,1,SKU-AAX,7,18904,ZAR
EXT-630440,CUST-02,2024-07-12,1,SKU-AOX,4,122822,ZAR
EXT-630440,CUST-02,2024-07-12,2,SKU-AOZ,8,235092,ZAR
EXT-630298,CUST-05,2024-06-03,1,SKU-BAZ,19,111839,ZAR
EXT-630298,CUST-05,2024-06-03,2,SKU-GIY,19,26043,ZAR
EXT-630298,CUST-05,2024-06-03,3,SKU-CUZ,16,109154,ZAR
EXT-630420,CUST-11,2024-07-05,1,SKU-DAX,25,100383,ZAR
EXT-630420,CUST-11,2024-07-05,2,SKU-HEY,14,119173,ZAR
EXT-630420,CUST-11,2024-07-05,3,SKU-GOZ,5,232914,ZAR
EXT-630400,CUST-08,2024-07-26,1,SKU-HUY,21,232493,ZAR
EXT-630400,CUST-08,2024-07-26,2,SKU-COZ,15,145524,ZAR
EXT-630400,CUST-08,2024-07-26,3,SKU-AIY,16,152340,ZAR
EXT-630419,CUST-18,2024-06-09,1,SKU-AAZ,18,153395,ZAR
EXT-630023,CUST-07,2024-07-11,1,SKU-BOX,20,180577,ZAR
EXT-630023,CUST-07,2024-07-11,2,SKU-HAY,16,45654,ZAR
EXT-630023,CUST-07,2024-07-11,3,SKU-EAX,12,244088,ZAR
EXT-630397,CUST-14,2024-07-20,1,SKU-HIY,2,126102,ZAR
EXT-630340,CUST-10,2024-07-11,1,SKU-FAY,22,135472,ZAR
EXT-630340,CUST-10,2024-07-11,2,SKU-GUX,20,163240,ZAR
EXT-630340,CUST-10,2024-07-11,3,SKU-EOZ,5,133274,ZAR
EXT-630200,CUST-07,2024-07-14,1,SKU-DEZ,21,116574,ZAR
EXT-630021,CUST-04,2024-06-04,1,SKU-CAY,11,23697,ZAR
EXT-630254,CUST-09,2024-06-19,1,SKU-EEX,11,141000,ZAR
EXT-630254,CUST-09,2024-06-19,2,SKU-BEX,5,213766,ZAR
EXT-630254,CUST-09,2024-06-19,3,SKU-DIZ,15,94618,ZAR
EXT-3054,CUST-14,2024-06-08,1,SKU-EOX,13,8101,ZAR
EXT-630355,CUST-15,2024-07-13,1,SKU-FAY,13,192742,ZAR
EXT-3055,CUST-13,2024-07-01,1,SKU-HEZ,23,210478,ZAR
EXT-3055,CUST-13,2024-07-01,2,SKU-BUY,17,193332,ZAR
EXT-3055,CUST-13,2024-07-01,3,SKU-HIZ,21,119183,ZAR
EXT-3055,CUST-13,2024-07-01,4,SKU-EIZ,18,119830,ZAR
EXT-630228,CUST-20,2024-06-04,1,SKU-DAZ,8,106804,ZAR
EXT-630228,CUST-20,2024-06-04,2,SKU-EEX,8,77057,ZAR
EXT-630228,CUST-20,2024-06-04,3,SKU-EEY,18,145819,ZAR
EXT-630376,CUST-01,2024-06-04,1,SKU-HUZ,3,91176,ZAR
EXT-630376,CUST-01,2024-06-04,2,SKU-CIX,7,23521,ZAR
EXT-630376,CUST-01,2024-06-04,3,SKU-FAX,9,174939,ZAR
EXT-630171,CUST-09,2024-06-01,1,SKU-GEY,17,133263,ZAR
EXT-630171,CUST-09,2024-06-01,2,SKU-DAY,4,180032,ZAR
EXT-630171,CUST-09,2024-06-01,3,SKU-GUY,23,128607,ZAR
EXT-630022,CUST-14,2024-07-12,1,SKU-DAY,19,156530,ZAR
EXT-630022,CUST-14,2024-07-12,2,SKU-COY,13,57808,ZAR
EXT-630022,CUST-14,2024-07-12,3,SKU-CIY,9,186730,ZAR
EXT-630105,CUST-06,2024-06-28,1,SKU-FIX,14,123792,ZAR
EXT-630105,CUST-06,2024-06-28,2,SKU-BAZ,1,249995,ZAR
EXT-630390,CUST-10,2024-07-27,1,SKU-EOY,4,78163,ZAR
EXT-630111,CUST-14,2024-06-21,1,SKU-BIZ,19,185784,ZAR
EXT-630111,CUST-14,2024-06-21,2,SKU-DIX,5,138707,ZAR
EXT-630111,CUST-14,2024-06-21,3,SKU-FEZ,5,175241,ZAR
EXT-630029,CUST-07,2024-06-04,1,SKU-FAX,5,200772,ZAR
EXT-630326,CUST-07,2024-07-12,1,SKU-EAZ,10,59892,ZAR
EXT-630078,CUST-10,2024-06-24,1,SKU-GEX,25,173076,ZAR
EXT-630065,CUST-09,2024-07-25,1,SKU-DIX,25,171738,ZAR
EXT-630065,CUST-09,2024-07-25,2,SKU-EEY,4,59286,ZAR
EXT-630098,CUST-08,2024-06-15,1,SKU-BIZ,9,145068,ZAR
EXT-630467,CUST-04,2024-07-03,1,SKU-FEY,24,54809,ZAR
EXT-630467,CUST-04,2024-07-03,2,SKU-GAY,1,145341,ZAR
EXT-630226,CUST-01,2024-06-27,1,SKU-COZ,20,125197,ZAR
EXT-630226,CUST-01,2024-06-27,2,SKU-CAX,4,108842,ZAR
EXT-630109,CUST-09,2024-06-14,1,SKU-AAX,16,84613,ZAR
EXT-630109,CUST-09,2024-06-14,2,SKU-FAY,16,96177,ZAR
EXT-630109,CUST-09,2024-06-14,3,SKU-HAY,15,219581,ZAR
EXT-630002,CUST-17,2024-07-27,1,SKU-GIX,23,113643,ZAR
EXT-630002,CUST-17,2024-07-27,2,SKU-CAZ,10,118906,ZAR
EXT-630002,CUST-17,2024-07-27,3,SKU-CAZ,16,227175,ZAR
EXT-630302,CUST-20,2024-06-06,1,SKU-BEY,14,123569,ZAR
EXT-630152,CUST-07,2024-06-06,1,SKU-EAX,10,68053,ZAR
EXT-630152,CUST-07,2024-06-06,2,SKU-GIZ,17,214585,ZAR
EXT-630451,CUST-02,2024-06-12,1,SKU-HIX,14,119842,ZAR
EXT-630451,CUST-02,2024-06-12,2,SKU-GUY,15,137916,ZAR
EXT-630451,CUST-02,2024-06-12,3,SKU-COZ,4,14487,ZAR
EXT-630432,CUST-12,2024-06-28,1,SKU-HIY,9,180906,ZAR
EXT-630150,CUST-02,2024-06-18,1,SKU-DAZ,8,58724,ZAR
EXT-630315,CUST-01,2024-06-12,1,SKU-CEY,24,243286,ZAR
EXT-630437,CUST-08,2024-06-23,1,SKU-AOX,24,21368,ZAR
EXT-630437,CUST-08,2024-06-23,2,SKU-EIY,6,146825,ZAR
EXT-630416,CUST-02,2024-06-11,1,SKU-BEX,24,52018,ZAR
EXT-630416,CUST-02,2024-06-11,2,SKU-AAY,16,4847,ZAR
EXT-630416,CUST-02,2024-06-11,3,SKU-EEY,14,113464,ZAR
EXT-630324,CUST-02,2024-06-11,1,SKU-CIY,11,24754,ZAR
EXT-630324,CUST-02,2024-06-11,2,SKU-HIX,19,158439,ZAR
EXT-630475,CUST-19,2024-07-18,1,SKU-CAX,2,42283,ZAR
EXT-630475,CUST-19,2024-07-18,2,SKU-DIZ,10,187381,ZAR
EXT-630475,CUST-19,2024-07-18,3,SKU-HEY,22,43806,ZAR
EXT-630072,CUST-13,2024-07-18,1,SKU-DIX,19,148364,ZAR
EXT-630072,CUST-13,2024-07-18,2,SKU-GEZ,25,229901,ZAR
EXT-630248,CUST-02,2024-07-03,1,SKU-DEY,6,35481,ZAR
EXT-630248,CUST-02,2024-07-03,2,SKU-BOZ,3,241185,ZAR
EXT-630248,CUST-02,2024-07-03,3,SKU-FEY,2,84057,ZAR
EXT-630027,CUST-04,2024-07-17,1,SKU-EUX,22,100785,ZAR
EXT-630027,CUST-04,2024-07-17,2,SKU-FIY,12,173868,ZAR
EXT-630027,CUST-04,2024-07-17,3,SKU-CAZ,12,63517,ZAR
EXT-630143,CUST-14,2024-07-03,1,SKU-GAY,1,19704,ZAR
EXT-630143,CUST-14,2024-07-03,2,SKU-COY,19,157045,ZAR
EXT-630465,CUST-01,2024-06-25,1,SKU-CAX,13,16981,ZAR
EXT-630465,CUST-01,2024-06-25,2,SKU-BAZ,18,165234,ZAR
EXT-630465,CUST-01,2024-06-25,3,SKU-FUY,19,49416,ZAR
EXT-630092,CUST-01,2024-06-03,1,SKU-DIY,24,148897,ZAR
EXT-630092,CUST-01,2024-06-03,2,SKU-DEY,14,162915,ZAR
EXT-630183,CUST-03,2024-06-04,1,SKU-EIX,1,172540,ZAR
EXT-630059,CUST-02,2024-07-08,1,SKU-EIY,17,169505,ZAR
EXT-630059,CUST-02,2024-07-08,2,SKU-AOX,3,148815,ZAR
EXT-630322,CUST-17,2024-07-19,1,SKU-HAZ,8,246740,ZAR
EXT-630322,CUST-17,2024-07-19,2,SKU-AAY,23,64414,ZAR
EXT-630295,CUST-19,2024-07-03,1,SKU-DIY,23,126374,ZAR
EXT-630128,CUST-18,2024-06-17,1,SKU-AAX,24,187454,ZAR
EXT-630128,CUST-18,2024-06-17,2,SKU-FOX,3,237608,ZAR
EXT-630128,CUST-18,2024-06-17,3,SKU-AEX,19,82991,ZAR
EXT-630435,CUST-14,2024-07-26,1,SKU-GAX,20,159042,ZAR
EXT-630435,CUST-14,2024-07-26,2,SKU-FOZ,9,44832,ZAR
EXT-630435,CUST-14,2024-07-26,3,SKU-DOZ,25,243281,ZAR
EXT-630031,CUST-13,2024-06-16,1,SKU-GAX,3,83836,ZAR
EXT-630031,CUST-13,2024-06-16,2,SKU-GOX,5,29103,ZAR
EXT-630031,CUST-13,2024-06-16,3,SKU-BAZ,17,36538,ZAR
EXT-630003,CUST-15,2024-06-27,1,SKU-BIZ,1,107864,ZAR
EXT-630003,CUST-15,2024-06-27,2,SKU-HEZ,16,204808,ZAR
EXT-630003,CUST-15,2024-06-27,3,SKU-EOZ,5,146370,ZAR
EXT-630138,CUST-02,2024-06-13,1,SKU-CEX,18,55171,ZAR
EXT-630138,CUST-02,2024-06-13,2,SKU-HUZ,22,229225,ZAR
EXT-630120,CUST-09,2024-06-01,1,SKU-EEZ,20,178996,ZAR
EXT-630120,CUST-09,2024-06-01,2,SKU-GUY,19,202663,ZAR
EXT-630120,CUST-09,2024-06-01,3,SKU-BAY,23,175611,ZAR
EXT-630342,CUST-03,2024-06-25,1,SKU-FEZ,25,178079,ZAR
EXT-630342,CUST-03,2024-06-25,2,SKU-DOY,25,130628,ZAR
EXT-630225,CUST-19,2024-07-06,1,SKU-EAY,2,232024,ZAR
EXT-630225,CUST-19,2024-07-06,2,SKU-GOY,24,10181,ZAR
EXT-630035,CUST-15,2024-06-13,1,SKU-FOY,12,86110,ZAR
EXT-630035,CUST-15,2024-06-13,2,SKU-HUZ,17,161394,ZAR
EXT-630464,CUST-10,2024-07-06,1,SKU-CIX,3,30777,ZAR
EXT-630464,CUST-10,2024-07-06,2,SKU-GEY,4,193021,ZAR
EXT-630464,CUST-10,2024-07-06,3,SKU-FEY,4,213883,ZAR
EXT-630137,CUST-08,2024-06-26,1,SKU-HUZ,1,203253,ZAR
EXT-630344,CUST-04,2024-06-17,1,SKU-BEZ,23,121053,ZAR
EXT-630417,CUST-02,2024-06-07,1,SKU-DOZ,17,112278,ZAR
EXT-630468,CUST-20,2024-06-09,1,SKU-EEY,18,105684,ZAR
EXT-630468,CUST-20,2024-06-09,2,SKU-BOY,3,238581,ZAR
EXT-630069,CUST-06,2024-07-15,1,SKU-EOX,17,167317,ZAR
EXT-630069,CUST-06,2024-07-15,2,SKU-GUX,23,37701,ZAR
EXT-630358,CUST-02,2024-07-13,1,SKU-DEX,8,85940,ZAR
EXT-630358,CUST-02,2024-07-13,2,SKU-DIZ,22,70126,ZAR
EXT-630358,CUST-02,2024-07-13,3,SKU-AIZ,8,120830,ZAR
EXT-630363,CUST-06,2024-07-25,1,SKU-HAY,4,172030,ZAR
EXT-630038,CUST-02,2024-07-17,1,SKU-FAY,25,211127,ZAR
EXT-630038,CUST-02,2024-07-17,2,SKU-BUX,6,58277,ZAR
EXT-630038,CUST-02,2024-07-17,3,SKU-BIY,9,58461,ZAR
EXT-630011,CUST-01,2024-06-07,1,SKU-HOY,14,134569,ZAR
EXT-630011,CUST-01,2024-06-07,2,SKU-EAZ,5,60172,ZAR
EXT-630235,CUST-07,2024-06-26,1,SKU-AAY,2,59853,ZAR
EXT-630235,CUST-07,2024-06-26,2,SKU-GIY,22,216858,ZAR
EXT-630235,CUST-07,2024-06-26,3,SKU-GUZ,2,65032,ZAR
